item_id,has_error,handwriting_style,image_quality,question_sha256,reference_answer_sha256,item_content_sha256,perception_entropy,reasoning_entropy,transcription_correct,grading_correct,n_transcription_parse_failures,n_grading_parse_failures,k_transcription,model_id,transcription_prompt_sha256,grading_prompt_sha256,dataset_id,dataset_revision,dataset_split,selection_seed,source_row_index,alignment_status,in_audit_union,audit_sources,audit_selection_reason
181,False,True,False,c6d947cea1e892cc75ac3a4edd433f1e0de87b599bb9540dcd2762ffe7756158,6a5e641e2a356f01504a8e72a9baa58056f635a3111f47014ffe97514d1457e3,14fceaf3f3e98defa06d9ee33bcbcf3bcdea072cf5876018d0231524d8622694,1.6094379124341005,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
182,False,True,True,937fa1d43aee4cf53e1c6f85d62735d8511427b9e6413ef5a8165961fb6ec8ed,0f07fca4d08b4da8bc34d328be81bbeed219050fbba96c25fd7c8e9a0016fd5c,196b973063c9f829ee7016fb2329aaa4119dd10043cf93c0f07bcc1b2ec82870,0.9502705392332348,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
183,True,True,False,596f2e41906431ccc9dc6569648c0da8be1472972cd57ec7b01da1cb67997877,28116c96d1a034995491c4963a5f0d96a0f43e617423339892d109961f8731d4,a46e9cc11cde55d2cfe205209ec81112631a92055ea9511d8b48a2a6068db079,0.9502705392332348,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
184,False,True,True,31d72d2eef7f3b0f2065e50a1e9a1778d6d68fa0dba764e94b98dff06ccd0bae,9a765a486096be8f91397d8294555040c525e34bfc0ba37fb39f4ee01000d3a9,0102d207f49826bf565ad948a2921c27fc6a7a896d162b02163efcbf578b6177,1.3321790402101223,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
185,True,True,True,a1418b7c10e980353f28bc9143276e213c6421740bb30dff822818b6807786b4,dab96f693963cf3914de09983fd2feb37dc47d4882a0068ca403b767b78f9631,b45a830f0d9be73eaff1c9ba8251e37e9be4e8ac44ce9c98b0a447748f1428a5,0.5004024235381879,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
186,False,True,False,9bdef38f124365a42eb70b24f8d38ebbd76cdaacb032c1cd308fdf636c3a2bca,001dd5c60dd01fd3106423fbbd7994a9a1bd40c5bfb3c4bb8d9fd9cc99053ff3,19cfad9ab87932b15628f9a73fc63c81dd7b4264dd240600c4cd6b56e148d451,1.3321790402101223,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
187,True,True,True,756b166b4b0bfc46c0a87b7de67cfed294366cd2e5f89b1643d07bd3eeaf094d,f2b71ec3096936cb1889fd9db04d3e8dc2c549143885337be29feece0db0ddea,343ffe33ebeb4b8600f69e7bf4ab637ff944c386339b838638c7d421b793476e,0.9502705392332348,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
188,True,True,True,7b007c638d3f6546908c80e4cf419ec938222624082bc9684fcc812d513f5563,2843f2322144d47b932856d2a57663f83677d5816be13fac8b5e1a0f04b11482,01ec1552ad4dbdb57962707c1524ddd85d6e6b504c7c88ce3013069fe02a6e0e,1.0549201679861442,0.5004024235381879,False,True,0,1,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
189,False,True,False,08c7d26032551c3baf04c2d8420bbd037b19dd61f3beb1609b6839ed7d2dae5b,487b2e3f5f124b5993a8559bac66f6e3cfc95335a69f62b02ae86edfb539e81f,e5d30c6bf45656bbf8897d252c923cb5467f3f7b82bd0e92a12a9c5c41a23409,0.0,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
190,False,True,False,f2c8e4dfe5da6ce2adc11654c1cba69e24467579975f41a571dd00b9d5c58045,770ec256473c242caee8fb15d8c4ba4342163a2f45a0206514fe36c3835c0d6d,f51a0a652ff96ca04729009da468fad02276334414353df823690d199b04dfed,0.9502705392332348,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
191,True,True,True,c23e874c5a3d61d25813dbfa26e5bb91d7b922c3b9b432d28dc2a5a2e61a93cb,668e1ad4745fe7dca91f9500b307721c336825e7b37508e510dfb771caadf3d0,8d9c8454696c2812a89d99b576a024540f572a82f6a59a0b2f2a4c8d2723d5f4,1.0549201679861442,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
192,True,True,False,32bad4cb860b0dc45d52c4a9cfcb24947d18cf750853091486d507928f2972b4,b3f979dd64d79220be48e5c1b5ab58fee489890c7102055f52414617bce07b9e,e508d6ff66c2cfa47c500abcbdbf25dadcd607a80f6a9b3ba96ba060c3caaa40,1.0549201679861442,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
193,False,True,True,5858382d10085c0af3a6d3c10db96ce6b3927c368e497916ee1d058df6084552,c2c10368292064c87a5cfc63ecc608ef028aea794cf55d50138829a895ddbf14,9cdaab25ab1baeb213d3b42684c2f9dcd7b405a9ffe860da1164d8849b8d3083,1.6094379124341005,0.0,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
194,False,True,True,52877484cb006f00df6e37390aa6b381f450add667dd689c688b76295cf7ee1c,a88c54573803929c668b91a90964ceb412d383e333108aea43df8a8367e2f81c,b71378939007b88574c494928cc571ac27e9c4ce626b3c5713cbb1391585ebbc,0.6730116670092565,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
195,False,True,True,c6676e2c74b637007381aa020063d43f9aba30d9dbd4450b79a8bbbbf6974ba6,01a48746411a09abdc3c828966a08ef1d2c2e88fb9dd95a0af7db86e47172e8e,079d148a17c36937e19782627e5eb5c33ebb697553af026858b01c8e16466d98,0.0,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
196,False,True,True,b96c429bcc15771bec5b73491882c15e2c49781e5c91dfa480fee69d83e294e4,c859105a26442d0ecef8ceba7723f793a092173867e08821c5ea3ba5b356ef57,111b4b90e13f7f719bd52e1a269a8c9c55741a28157037df35206d01458490ff,0.5004024235381879,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
197,False,True,True,1237b825e85947b91d1e8f2b7b0bb6b0574fb385f3dd19b57dddb2e66d0ae45c,6b65feed6865380994ec686e59ac82107150341f3ee644d0eabcf7ae0d6b463a,38ec1619fed629eedf7bbfee1f7ce7a0de5e0895b7006fc143289ad49719c2a3,0.9502705392332348,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
198,False,True,True,4c49987b791d40af08ef7c6134dcca5bd53e93e47d7059ba5181573ede6ddc9c,25ffa3cbb5a8b93773097a2680db0fc41f563a230079ba98894c17e6b7de8d99,8ef22201c393c6701a6b25ac30140804f3d6248f49acdedf932767bd4f7a5ff6,1.6094379124341005,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
199,False,True,True,56187334af5330694ce09a15a8dc801ee3f6c39d78b581b201d88d3532f92848,a4f5597ead42b6f59bd7694c7d1c93f1d2016d3f1e88773644ae7d726a388c32,ab73ba6539ec930ebfdb9708ce23ad0448e6e8acc5a5d01d7dca48f8b690cfcc,1.3321790402101223,0.6730116670092565,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
200,False,True,True,fbe6c958a3534a315d9c274fce4da19c41c2faa7c2313ecf4f0ffdebc8109cf9,9ef03050bc416203c684e8c2f9055f59f760883c5b15f16e7262ffca16027b8a,474d4d8a60ac29071372777dcb9282f24528f2ab4e05649a7fe4bb6dc13ea413,0.9502705392332348,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
201,False,False,False,dca6511d5816773f97fcbe99139c4fc8b35b04639ea8fe54b622a18207c59f45,33bac04a4a37ca13a55c10374bff89785ae24af4107afcad2d2af56c113a3383,970eb3627a9fdf24ed6317c218be29ffa7db54583cb48ad2f859f88751b5314b,0.6730116670092565,0.0,True,False,2,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
202,False,True,True,9787d8d1a28e0ef23653b654c23ae6669b4c240c9f022cf106254725bac40a94,765bf5f45dc1ff9eaaa1e1bb08e4b71a0dc244ff40f82219e46929b61f8bfc08,0c628d39f139bdbee80f9d718de866440fbca440e6f8fbb7d71230f6c88bd5bd,1.6094379124341005,0.0,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
203,True,True,True,1a20c1b7d57107a48ca974e836b3ccf013dbf06030d1cc935ff9c4eb492a6c74,ac356c93987d3dc0a0c089cbeeb3618c493df629c68efc1ebba176e0591ba49b,164770896c6dc91b795202f61a794c9c569e405d125d8df5ac0a1b771bd15e3b,1.6094379124341005,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
204,True,False,False,160d458be6c9abaabd7588c847d29075e8a8251dfcd2f61941b261ebaf32a463,e91a3477d836f9b93c4ec5e9b093f42405959b92ef38b6016f11da8ee111a691,304c25a80058f96795bce6646bab08d1a408566236aa4c8b57381ff1cd1b63cc,1.0549201679861442,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
205,True,True,True,7c1ee60d3bfc8f5787de342b6a1d899aaa6ba5f6d94e764f4669c86ddf18e58e,26f47e50a60cfb6bdc0360d5367f5014bd312a640cb60a47037a96aab667cba2,44b38969725136c55703b4b51a8c9cc6ce1cadc04fdaae3b741ebfead3a8c5d8,0.9502705392332348,0.5004024235381879,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
206,False,True,True,1e9e4ffe100336f570633fa2b5936d6e04772c55ceb59eca99e18651176d4d21,191610e96e16c8ed77b185b5a01515018f7e6118241121f4685f6e33300b2f86,0baa44210dbf7d21d4be95580cb4cbd70ae55917e9d3aa2b4ba7175145e8ecca,1.6094379124341005,0.5004024235381879,True,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
207,True,True,True,08c7d26032551c3baf04c2d8420bbd037b19dd61f3beb1609b6839ed7d2dae5b,665210efecfc2b437db618a8ce7ea8d76970829373494726ace603851e3b7d4c,b5f4fb01de60c92cfc8ad7e09764738abef4d4d5a9d94d06dac4a17174a9617b,1.0549201679861442,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
208,False,True,True,ca13484d7f40b4ed3d1aeca639decab8f5cd8fb0365cf44e06a611ca0dea8aee,02d9fbfce78b0be487eb691daba5fa128b16769afa7b055d743b09e988c397b1,f61fcb0970d81678e5dd7db3d271040c0153b7b0e895aa8d07e22bde74969913,0.5004024235381879,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
209,True,True,True,fd6984346f8bb37c3b02a7a43fa16e030a65286a4a4964d095a365c936871164,8dcd80e8c85022e2d7f4617b7a2e4575890d4db84c9abadf1cc1954cdc0be385,d46de22c23c5d2a4b2e827f58685f1755a6820c3a8d9efab9e9efe5064c49781,0.9502705392332348,0.0,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
210,True,True,True,9cbf23c6ef4f974a5076ac7e23323961e60f1f0aa83549132fe76b5ae9a21c9d,e676b1db434ed6839e98ac514ad6a3ed63814f651fe159f104285d9a6295dae3,6e90c99109c5faed1d78764fb2e3c0886758cad481ae654c25adf8e173a9589d,0.5004024235381879,0.5004024235381879,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
211,True,True,True,5253fe8c998aecec63be8199afcddd88e3d4dec9eb643349816cf436ac8afe41,23326e318575da8ea7ee5d5828eed2025814a752a26b93515b2bbcf02a81b72a,7217558c8527c5c06d1dcbd1151547fc797a50948c6db6d647c8bccaf9466630,1.6094379124341005,0.5004024235381879,False,True,0,1,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
212,True,True,False,c810dbc9a59cc148a935efcf0ee39c05e7682d89991a0afa3d766aca5677f3b6,b7f49de3d3e54aa225d7d3bc78116c13fae753bf8db1cf443237a5ae0dade79e,155073e6fadd1aabe6c6e426ba9bfca3d6f791f850f8c0699e7aa909ccf89da2,1.3321790402101223,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
213,True,True,False,1820abd6ca3bb90cb25971df00a2422fb43b144f27b288495ab432eb3c9319b5,09d848f7d5ef0fbe978843631072329b7ecaa1cb9b272f155706210511186183,bc186dcb912b271dc12115380709c319cf525f0c503ead43d844b2d749728400,0.0,0.5004024235381879,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
214,False,True,True,2e8d2cc68d473d35aed8693b5a0e51d65412553b7cc824e75f22609b23d29682,568668dcb04cf007b2509a6125b1b66f654dc372e270d9a650e27dddce0dd142,e07228c4bc04fecc8fbef49112197b101def54e9e84f82e1e52c2d27f76159dc,0.0,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
215,True,True,True,e4a01fc55180a0e37357c47b07323f9ad6db0fb5fe51038971c9532f2ce9b468,2df6d793ca6752934d8a42d31d8d8b1f83a1a6c4a047a11d10fd3e28ec0b4ba2,7e2dfdd861c491b5d8e3762e452430f4b5a8fa3f716e7cbdf3a18529068fd701,0.6730116670092565,0.5004024235381879,True,True,2,1,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
216,False,True,True,7d7c159d192aa64b3e5e70494096328f48f15b688efe78e1b10c6ddaf944520c,546102cc702c82dc49591ec6281cce3f8f6cbd9512f84e0c35b7600198d91ef9,2a4f9371a59c5473635fe5bb08313ee7187a58fee6b762376876fa2d7c6fa81b,1.3321790402101223,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
217,False,True,False,10692b772aa44029302c006b673da8b654db0cb59b4b0d6643303b0392a36d27,c8d3273e3d4c9b4eb1bee04d36ee8d26063f20c1ea76a626961d1a9b4b5c3cb5,e2d75e110aa1d458c433f1dcbf85e65a6e96d82710e0bee5c97e90ac9c273081,1.3321790402101223,0.5004024235381879,False,False,0,1,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
